display_name,timestamp,value,unit,motion_context,source_name,hk_type
Heart rate,2026-07-03 13:59:31+09:00,106.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:02:59+09:00,102.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:08:54+09:00,111.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:12:29+09:00,102.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:20:19+09:00,113.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:28:20+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:28:23+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:30:51+09:00,129.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:31:02+09:00,135.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:36:50+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:36:55+09:00,133.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:36:56+09:00,132.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:01+09:00,131.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:10+09:00,128.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:11+09:00,128.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:17+09:00,129.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:21+09:00,128.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:29+09:00,129.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:35+09:00,135.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:40+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:41+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:50+09:00,133.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:37:53+09:00,128.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:01+09:00,112.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:06+09:00,110.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:10+09:00,109.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:13+09:00,108.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:17+09:00,107.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:23+09:00,110.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:31+09:00,120.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:36+09:00,121.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:40+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:42+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:49+09:00,110.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:38:56+09:00,102.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:39:26+09:00,70.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:47:16+09:00,110.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:52:50+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:52:55+09:00,133.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:52:59+09:00,132.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:53:01+09:00,132.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:53:06+09:00,133.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:53:15+09:00,131.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:53:19+09:00,126.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 14:56:58+09:00,123.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:01:00+09:00,118.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:03:21+09:00,117.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:08:09+09:00,118.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:14:31+09:00,104.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:19:32+09:00,116.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:24:08+09:00,112.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:31:22+09:00,101.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:33:51+09:00,110.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:38:06+09:00,108.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:47:01+09:00,111.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:50:22+09:00,110.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:52:54+09:00,110.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:57:52+09:00,126.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:57:56+09:00,126.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:57:58+09:00,125.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:58:03+09:00,123.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 15:58:12+09:00,123.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:02:44+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:02:49+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:02:50+09:00,121.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:02:55+09:00,120.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:03:04+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:03:05+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:03:13+09:00,120.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:09:19+09:00,108.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:14:32+09:00,105.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:19:38+09:00,105.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:22:36+09:00,108.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:31:05+09:00,104.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:34:49+09:00,94.0,count/min,1,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:39:34+09:00,114.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:17+09:00,140.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:32+09:00,143.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:36+09:00,142.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:42+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:44+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:51+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:56+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:50:58+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:51:04+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:51:12+09:00,131.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:51:17+09:00,129.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:51:47+09:00,133.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:51:52+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:51:56+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:00+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:06+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:09+09:00,140.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:15+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:22+09:00,137.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:23+09:00,137.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:31+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:47+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:49+09:00,135.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:53+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:52:59+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:05+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:18+09:00,139.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:27+09:00,137.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:32+09:00,135.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:33+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:40+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:47+09:00,135.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:49+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:54+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:53:59+09:00,134.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:04+09:00,136.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:10+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:17+09:00,140.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:22+09:00,138.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:23+09:00,137.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:30+09:00,128.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:43+09:00,122.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:48+09:00,124.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:54:54+09:00,125.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:02+09:00,128.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:07+09:00,127.0,count/min,0,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:09+09:00,127.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:17+09:00,130.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:19+09:00,130.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:32+09:00,133.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:37+09:00,131.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:39+09:00,131.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:43+09:00,131.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:48+09:00,130.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:53+09:00,128.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:55:58+09:00,127.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:03+09:00,127.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:12+09:00,126.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:13+09:00,126.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:22+09:00,126.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:23+09:00,125.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:30+09:00,126.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:36+09:00,129.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:42+09:00,133.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:43+09:00,135.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:49+09:00,139.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:56:55+09:00,139.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:00+09:00,138.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:07+09:00,136.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:10+09:00,136.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:16+09:00,136.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:22+09:00,139.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:27+09:00,139.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:32+09:00,137.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:35+09:00,136.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:40+09:00,136.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:43+09:00,134.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:49+09:00,132.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:56+09:00,127.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:57:59+09:00,127.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:05+09:00,126.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:11+09:00,124.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:14+09:00,123.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:19+09:00,120.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:28+09:00,114.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:33+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:44+09:00,117.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:49+09:00,117.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:58:58+09:00,118.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:04+09:00,120.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:13+09:00,123.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:16+09:00,121.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:28+09:00,118.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:32+09:00,118.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:38+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:39+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:44+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:51+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:58+09:00,107.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 16:59:59+09:00,108.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:08+09:00,114.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:10+09:00,114.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:19+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:21+09:00,115.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:27+09:00,114.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:30+09:00,114.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:39+09:00,113.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:48+09:00,112.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:52+09:00,113.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:00:55+09:00,114.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:05+09:00,118.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:14+09:00,103.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:29+09:00,98.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:34+09:00,96.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:39+09:00,94.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:40+09:00,95.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:48+09:00,95.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:54+09:00,95.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:02:55+09:00,96.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:03:01+09:00,98.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:03:08+09:00,99.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:03:49+09:00,121.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:03:50+09:00,121.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:02+09:00,124.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:07+09:00,124.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:10+09:00,122.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:18+09:00,118.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:20+09:00,117.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:28+09:00,117.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:34+09:00,112.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:39+09:00,111.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:04:44+09:00,112.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:05:05+09:00,107.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:05:14+09:00,108.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:05:18+09:00,108.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:05:20+09:00,108.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:05:39+09:00,112.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
Heart rate,2026-07-03 17:05:40+09:00,112.0,count/min,2,김하은의 Apple Watch,HKQuantityTypeIdentifierHeartRate
